week,date,home_team,away_team,home_score,away_score,status
4,2017-10-01,ARI,SF,18,15,final
4,2017-10-01,HOU,TEN,57,14,final
4,2017-10-02,KC,WAS,29,20,final
5,2017-10-05,TB,NE,14,19,final
5,2017-10-08,PHI,ARI,34,7,final
5,2017-10-08,LV,BAL,17,30,final
5,2017-10-08,CIN,BUF,20,16,final
5,2017-10-08,DET,CAR,24,27,final
5,2017-10-08,DAL,GB,31,35,final
5,2017-10-08,PIT,JAX,9,30,final
5,2017-10-08,HOU,KC,34,42,final
5,2017-10-08,NYG,LAC,22,27,final
5,2017-10-08,CLE,NYJ,14,17,final
5,2017-10-08,LA,SEA,10,16,final
5,2017-10-08,IND,SF,26,23,final
5,2017-10-08,MIA,TEN,16,10,final
5,2017-10-09,CHI,MIN,17,20,final
6,2017-10-12,CAR,PHI,23,28,final
6,2017-10-15,BAL,CHI,24,27,final
6,2017-10-15,HOU,CLE,33,17,final
6,2017-10-15,NO,DET,52,38,final
6,2017-10-15,MIN,GB,23,10,final
6,2017-10-15,LV,LAC,16,17,final
6,2017-10-15,JAX,LA,17,27,final
6,2017-10-15,ATL,MIA,17,20,final
6,2017-10-15,NYJ,NE,17,24,final
6,2017-10-15,DEN,NYG,10,23,final
6,2017-10-15,KC,PIT,13,19,final
6,2017-10-15,WAS,SF,26,24,final
6,2017-10-15,ARI,TB,38,33,final
6,2017-10-16,TEN,IND,36,22,final
7,2017-10-19,LV,KC,31,30,final
7,2017-10-22,LA,ARI,33,0,final
7,2017-10-22,NE,ATL,23,7,final
7,2017-10-22,MIN,BAL,24,16,final
7,2017-10-22,CHI,CAR,17,3,final
7,2017-10-22,PIT,CIN,29,14,final
7,2017-10-22,SF,DAL,10,40,final
7,2017-10-22,LAC,DEN,21,0,final
7,2017-10-22,IND,JAX,0,27,final
7,2017-10-22,GB,NO,17,26,final
7,2017-10-22,MIA,NYJ,31,28,final
7,2017-10-22,NYG,SEA,7,24,final
7,2017-10-22,BUF,TB,30,27,final
7,2017-10-22,CLE,TEN,9,12,final
7,2017-10-23,PHI,WAS,34,24,final
8,2017-10-26,BAL,MIA,40,0,final
8,2017-10-29,NYJ,ATL,20,25,final
8,2017-10-29,TB,CAR,3,17,final
8,2017-10-29,NO,CHI,20,12,final
8,2017-10-29,WAS,DAL,19,33,final
8,2017-10-29,SEA,HOU,41,38,final
8,2017-10-29,CIN,IND,24,23,final
8,2017-10-29,NE,LAC,21,13,final
8,2017-10-29,CLE,MIN,16,33,final
8,2017-10-29,BUF,LV,34,14,final
8,2017-10-29,DET,PIT,15,20,final
8,2017-10-29,PHI,SF,33,10,final
8,2017-10-30,KC,DEN,29,19,final
9,2017-11-02,NYJ,BUF,34,21,final
9,2017-11-05,SF,ARI,10,20,final
9,2017-11-05,CAR,ATL,20,17,final
9,2017-11-05,TEN,BAL,23,20,final
9,2017-11-05,JAX,CIN,23,7,final
9,2017-11-05,PHI,DEN,51,23,final
9,2017-11-05,HOU,IND,14,20,final
9,2017-11-05,DAL,KC,28,17,final
9,2017-11-05,NYG,LA,17,51,final
9,2017-11-05,MIA,LV,24,27,final
9,2017-11-05,NO,TB,30,10,final
9,2017-11-05,SEA,WAS,14,17,final
9,2017-11-06,GB,DET,17,30,final
10,2017-11-09,ARI,SEA,16,22,final
10,2017-11-12,TEN,CIN,24,20,final
10,2017-11-12,DET,CLE,38,24,final
10,2017-11-12,ATL,DAL,27,7,final
10,2017-11-12,CHI,GB,16,23,final
10,2017-11-12,LA,HOU,33,7,final
10,2017-11-12,JAX,LAC,20,17,final
10,2017-11-12,WAS,MIN,30,38,final
10,2017-11-12,DEN,NE,16,41,final
10,2017-11-12,BUF,NO,10,47,final
10,2017-11-12,SF,NYG,31,21,final
10,2017-11-12,TB,NYJ,15,10,final
10,2017-11-12,IND,PIT,17,20,final
10,2017-11-13,CAR,MIA,45,21,final
11,2017-11-16,PIT,TEN,40,17,final
11,2017-11-19,HOU,ARI,31,21,final
11,2017-11-19,GB,BAL,0,23,final
11,2017-11-19,LAC,BUF,54,24,final
11,2017-11-19,DEN,CIN,17,20,final
11,2017-11-19,CHI,DET,24,27,final
11,2017-11-19,CLE,JAX,7,19,final
11,2017-11-19,NYG,KC,12,9,final
11,2017-11-19,MIN,LA,24,7,final
11,2017-11-19,LV,NE,8,33,final
11,2017-11-19,DAL,PHI,9,37,final
11,2017-11-19,MIA,TB,20,30,final
11,2017-11-19,NO,WAS,34,31,final
11,2017-11-20,SEA,ATL,31,34,final
12,2017-11-23,DAL,LAC,6,28,final
12,2017-11-23,DET,MIN,23,30,final
12,2017-11-23,WAS,NYG,20,10,final
12,2017-11-26,KC,BUF,10,16,final
12,2017-11-26,NYJ,CAR,27,35,final
12,2017-11-26,PHI,CHI,31,3,final
12,2017-11-26,CIN,CLE,30,16,final
12,2017-11-26,LV,DEN,21,14,final
12,2017-11-26,PIT,GB,31,28,final
12,2017-11-26,ARI,JAX,27,24,final
12,2017-11-26,NE,MIA,35,17,final
12,2017-11-26,LA,NO,26,20,final
12,2017-11-26,SF,SEA,13,24,final
12,2017-11-26,ATL,TB,34,20,final
12,2017-11-26,IND,TEN,16,20,final
12,2017-11-27,BAL,HOU,23,16,final
13,2017-11-30,DAL,WAS,38,14,final
13,2017-12-03,NO,CAR,31,21,final
13,2017-12-03,LAC,CLE,19,10,final
13,2017-12-03,MIA,DEN,35,9,final
13,2017-12-03,BAL,DET,44,20,final
13,2017-12-03,TEN,HOU,24,13,final
13,2017-12-03,JAX,IND,30,10,final
13,2017-12-03,NYJ,KC,38,31,final
13,2017-12-03,ARI,LA,16,32,final
13,2017-12-03,ATL,MIN,9,14,final
13,2017-12-03,BUF,NE,3,23,final
13,2017-12-03,LV,NYG,24,17,final
13,2017-12-03,SEA,PHI,24,10,final
13,2017-12-03,CHI,SF,14,15,final
13,2017-12-03,GB,TB,26,20,final
13,2017-12-04,CIN,PIT,20,23,final
14,2017-12-07,ATL,NO,20,17,final
14,2017-12-10,PIT,BAL,39,38,final
14,2017-12-10,CIN,CHI,7,33,final
14,2017-12-10,NYG,DAL,10,30,final
14,2017-12-10,TB,DET,21,24,final
14,2017-12-10,CLE,GB,21,27,final
14,2017-12-10,BUF,IND,13,7,final
14,2017-12-10,CAR,MIN,31,24,final
14,2017-12-10,DEN,NYJ,23,0,final
14,2017-12-10,KC,LV,26,15,final
14,2017-12-10,LA,PHI,35,43,final
14,2017-12-10,JAX,SEA,30,24,final
14,2017-12-10,HOU,SF,16,26,final
14,2017-12-10,ARI,TEN,12,7,final
14,2017-12-10,LAC,WAS,30,13,final
14,2017-12-11,MIA,NE,27,20,final
15,2017-12-14,IND,DEN,13,25,final
15,2017-12-16,DET,CHI,20,10,final
15,2017-12-16,KC,LAC,30,13,final
15,2017-12-17,WAS,ARI,20,15,final
15,2017-12-17,CLE,BAL,10,27,final
15,2017-12-17,MIN,CIN,34,7,final
15,2017-12-17,LV,DAL,17,20,final
15,2017-12-17,CAR,GB,31,24,final
15,2017-12-17,JAX,HOU,45,7,final
15,2017-12-17,SEA,LA,7,42,final
15,2017-12-17,BUF,MIA,24,16,final
15,2017-12-17,PIT,NE,24,27,final
15,2017-12-17,NO,NYJ,31,19,final
15,2017-12-17,NYG,PHI,29,34,final
15,2017-12-17,SF,TEN,25,23,final
15,2017-12-18,TB,ATL,21,24,final
16,2017-12-23,BAL,IND,23,16,final
16,2017-12-23,GB,MIN,0,16,final
16,2017-12-24,NO,ATL,23,13,final
16,2017-12-24,NE,BUF,37,16,final
16,2017-12-24,CHI,CLE,20,3,final
16,2017-12-24,WAS,DEN,27,11,final
16,2017-12-24,CIN,DET,26,17,final
16,2017-12-24,SF,JAX,44,33,final
16,2017-12-24,NYJ,LAC,7,14,final
16,2017-12-24,TEN,LA,23,27,final
16,2017-12-24,KC,MIA,29,13,final
16,2017-12-24,ARI,NYG,23,0,final
16,2017-12-24,DAL,SEA,12,21,final
16,2017-12-24,CAR,TB,22,19,final
16,2017-12-25,PHI,LV,19,10,final
16,2017-12-25,HOU,PIT,6,34,final
17,2017-12-31,SEA,ARI,24,26,final
17,2017-12-31,MIA,BUF,16,22,final
17,2017-12-31,ATL,CAR,22,10,final
17,2017-12-31,MIN,CHI,23,10,final
17,2017-12-31,BAL,CIN,27,31,final
17,2017-12-31,PIT,CLE,28,24,final
17,2017-12-31,PHI,DAL,0,6,final
17,2017-12-31,DET,GB,35,11,final
17,2017-12-31,IND,HOU,22,13,final
17,2017-12-31,TEN,JAX,15,10,final
17,2017-12-31,DEN,KC,24,27,final
17,2017-12-31,TB,NO,31,24,final
17,2017-12-31,NE,NYJ,26,6,final
17,2017-12-31,LAC,LV,30,10,final
17,2017-12-31,LA,SF,13,34,final
17,2017-12-31,NYG,WAS,18,10,final
