week,date,home_team,away_team,home_score,away_score,status
6,2020-10-19,BUF,KC,17,26,final
7,2020-10-22,PHI,NYG,22,21,final
7,2020-10-25,NYJ,BUF,10,18,final
7,2020-10-25,NO,CAR,27,24,final
7,2020-10-25,CIN,CLE,34,37,final
7,2020-10-25,WAS,DAL,25,3,final
7,2020-10-25,ATL,DET,22,23,final
7,2020-10-25,HOU,GB,20,35,final
7,2020-10-25,LAC,JAX,39,29,final
7,2020-10-25,DEN,KC,16,43,final
7,2020-10-25,TEN,PIT,24,27,final
7,2020-10-25,ARI,SEA,37,34,final
7,2020-10-25,NE,SF,6,33,final
7,2020-10-25,LV,TB,20,45,final
7,2020-10-26,LA,CHI,24,10,final
8,2020-10-29,CAR,ATL,17,25,final
8,2020-11-01,PHI,DAL,23,9,final
8,2020-11-01,DET,IND,21,41,final
8,2020-11-01,DEN,LAC,31,30,final
8,2020-11-01,MIA,LA,28,17,final
8,2020-11-01,CLE,LV,6,16,final
8,2020-11-01,GB,MIN,22,28,final
8,2020-11-01,BUF,NE,24,21,final
8,2020-11-01,CHI,NO,23,26,final
8,2020-11-01,KC,NYJ,35,9,final
8,2020-11-01,BAL,PIT,24,28,final
8,2020-11-01,SEA,SF,37,27,final
8,2020-11-01,CIN,TEN,31,20,final
8,2020-11-02,NYG,TB,23,25,final
9,2020-11-05,SF,GB,17,34,final
9,2020-11-08,IND,BAL,10,24,final
9,2020-11-08,KC,CAR,33,31,final
9,2020-11-08,TEN,CHI,24,17,final
9,2020-11-08,ATL,DEN,34,27,final
9,2020-11-08,MIN,DET,34,20,final
9,2020-11-08,JAX,HOU,25,27,final
9,2020-11-08,LAC,LV,26,31,final
9,2020-11-08,ARI,MIA,31,34,final
9,2020-11-08,TB,NO,3,38,final
9,2020-11-08,WAS,NYG,20,23,final
9,2020-11-08,DAL,PIT,19,24,final
9,2020-11-08,BUF,SEA,44,34,final
9,2020-11-09,NYJ,NE,27,30,final
10,2020-11-12,TEN,IND,17,34,final
10,2020-11-15,NE,BAL,23,17,final
10,2020-11-15,ARI,BUF,32,30,final
10,2020-11-15,PIT,CIN,36,10,final
10,2020-11-15,LV,DEN,37,12,final
10,2020-11-15,CLE,HOU,10,7,final
10,2020-11-15,GB,JAX,24,20,final
10,2020-11-15,MIA,LAC,29,21,final
10,2020-11-15,NYG,PHI,27,17,final
10,2020-11-15,LA,SEA,23,16,final
10,2020-11-15,NO,SF,27,13,final
10,2020-11-15,CAR,TB,23,46,final
10,2020-11-15,DET,WAS,30,27,final
10,2020-11-16,CHI,MIN,13,19,final
11,2020-11-19,SEA,ARI,28,21,final
11,2020-11-22,NO,ATL,24,9,final
11,2020-11-22,WAS,CIN,20,9,final
11,2020-11-22,MIN,DAL,28,31,final
11,2020-11-22,CAR,DET,20,0,final
11,2020-11-22,IND,GB,34,31,final
11,2020-11-22,LV,KC,31,35,final
11,2020-11-22,DEN,MIA,20,13,final
11,2020-11-22,HOU,NE,27,20,final
11,2020-11-22,LAC,NYJ,34,28,final
11,2020-11-22,CLE,PHI,22,17,final
11,2020-11-22,JAX,PIT,3,27,final
11,2020-11-22,BAL,TEN,24,30,final
11,2020-11-23,TB,LA,24,27,final
12,2020-11-26,DET,HOU,25,41,final
12,2020-11-26,DAL,WAS,16,41,final
12,2020-11-29,NE,ARI,20,17,final
12,2020-11-29,MIN,CAR,28,27,final
12,2020-11-29,GB,CHI,41,25,final
12,2020-11-29,JAX,CLE,25,27,final
12,2020-11-29,TB,KC,24,27,final
12,2020-11-29,BUF,LAC,27,17,final
12,2020-11-29,ATL,LV,43,6,final
12,2020-11-29,NYJ,MIA,3,20,final
12,2020-11-29,DEN,NO,3,31,final
12,2020-11-29,CIN,NYG,17,19,final
12,2020-11-29,LA,SF,20,23,final
12,2020-11-29,IND,TEN,26,45,final
12,2020-11-30,PHI,SEA,17,23,final
12,2020-12-02,PIT,BAL,19,14,final
13,2020-12-06,MIA,CIN,19,7,final
13,2020-12-06,TEN,CLE,35,41,final
13,2020-12-06,KC,DEN,22,16,final
13,2020-12-06,CHI,DET,30,34,final
13,2020-12-06,HOU,IND,20,26,final
13,2020-12-06,MIN,JAX,27,24,final
13,2020-12-06,ARI,LA,28,38,final
13,2020-12-06,NYJ,LV,28,31,final
13,2020-12-06,LAC,NE,0,45,final
13,2020-12-06,ATL,NO,16,21,final
13,2020-12-06,SEA,NYG,12,17,final
13,2020-12-06,GB,PHI,30,16,final
13,2020-12-07,SF,BUF,24,34,final
13,2020-12-07,PIT,WAS,17,23,final
13,2020-12-08,BAL,DAL,34,17,final
14,2020-12-10,LA,NE,24,3,final
14,2020-12-13,NYG,ARI,7,26,final
14,2020-12-13,LAC,ATL,20,17,final
14,2020-12-13,CIN,DAL,7,30,final
14,2020-12-13,CAR,DEN,27,32,final
14,2020-12-13,DET,GB,24,31,final
14,2020-12-13,CHI,HOU,36,7,final
14,2020-12-13,LV,IND,27,44,final
14,2020-12-13,MIA,KC,27,33,final
14,2020-12-13,TB,MIN,26,14,final
14,2020-12-13,PHI,NO,24,21,final
14,2020-12-13,SEA,NYJ,40,3,final
14,2020-12-13,BUF,PIT,26,15,final
14,2020-12-13,JAX,TEN,10,31,final
14,2020-12-13,SF,WAS,15,23,final
14,2020-12-14,CLE,BAL,42,47,final
15,2020-12-17,LV,LAC,27,30,final
15,2020-12-19,DEN,BUF,19,48,final
15,2020-12-19,GB,CAR,24,16,final
15,2020-12-20,MIN,CHI,27,33,final
15,2020-12-20,NYG,CLE,6,20,final
15,2020-12-20,TEN,DET,46,25,final
15,2020-12-20,IND,HOU,27,20,final
15,2020-12-20,BAL,JAX,40,14,final
15,2020-12-20,NO,KC,29,32,final
15,2020-12-20,MIA,NE,22,12,final
15,2020-12-20,LA,NYJ,20,23,final
15,2020-12-20,ARI,PHI,33,26,final
15,2020-12-20,WAS,SEA,15,20,final
15,2020-12-20,DAL,SF,41,33,final
15,2020-12-20,ATL,TB,27,31,final
15,2020-12-21,CIN,PIT,27,17,final
16,2020-12-25,NO,MIN,52,33,final
16,2020-12-26,LV,MIA,25,26,final
16,2020-12-26,ARI,SF,12,20,final
16,2020-12-26,DET,TB,7,47,final
16,2020-12-27,KC,ATL,17,14,final
16,2020-12-27,WAS,CAR,13,20,final
16,2020-12-27,JAX,CHI,17,41,final
16,2020-12-27,HOU,CIN,31,37,final
16,2020-12-27,NYJ,CLE,23,16,final
16,2020-12-27,LAC,DEN,19,16,final
16,2020-12-27,PIT,IND,28,24,final
16,2020-12-27,SEA,LA,20,9,final
16,2020-12-27,BAL,NYG,27,13,final
16,2020-12-27,DAL,PHI,37,17,final
16,2020-12-27,GB,TEN,40,14,final
16,2020-12-28,NE,BUF,9,38,final
17,2021-01-03,LA,ARI,18,7,final
17,2021-01-03,TB,ATL,44,27,final
17,2021-01-03,CIN,BAL,3,38,final
17,2021-01-03,NYG,DAL,23,19,final
17,2021-01-03,CHI,GB,16,35,final
17,2021-01-03,IND,JAX,28,14,final
17,2021-01-03,KC,LAC,21,38,final
17,2021-01-03,DEN,LV,31,32,final
17,2021-01-03,BUF,MIA,56,26,final
17,2021-01-03,DET,MIN,35,37,final
17,2021-01-03,CAR,NO,7,33,final
17,2021-01-03,NE,NYJ,28,14,final
17,2021-01-03,CLE,PIT,24,22,final
17,2021-01-03,SF,SEA,23,26,final
17,2021-01-03,HOU,TEN,38,41,final
17,2021-01-03,PHI,WAS,14,20,final
