week,date,home_team,away_team,home_score,away_score,status
13,2024-12-01,NO,LA,14,21,final
13,2024-12-01,BAL,PHI,19,24,final
13,2024-12-01,CIN,PIT,38,44,final
13,2024-12-01,NYJ,SEA,21,26,final
13,2024-12-01,BUF,SF,35,10,final
13,2024-12-01,CAR,TB,23,26,final
13,2024-12-01,WAS,TEN,42,19,final
13,2024-12-02,DEN,CLE,41,32,final
14,2024-12-05,DET,GB,34,31,final
14,2024-12-08,MIN,ATL,42,21,final
14,2024-12-08,LA,BUF,44,42,final
14,2024-12-08,PHI,CAR,22,16,final
14,2024-12-08,SF,CHI,38,13,final
14,2024-12-08,PIT,CLE,27,14,final
14,2024-12-08,TEN,JAX,6,10,final
14,2024-12-08,KC,LAC,19,17,final
14,2024-12-08,TB,LV,28,13,final
14,2024-12-08,NYG,NO,11,14,final
14,2024-12-08,MIA,NYJ,32,26,final
14,2024-12-08,ARI,SEA,18,30,final
14,2024-12-09,DAL,CIN,20,27,final
15,2024-12-12,SF,LA,6,12,final
15,2024-12-15,NYG,BAL,14,35,final
15,2024-12-15,DET,BUF,42,48,final
15,2024-12-15,TEN,CIN,27,37,final
15,2024-12-15,CAR,DAL,14,30,final
15,2024-12-15,SEA,GB,13,30,final
15,2024-12-15,DEN,IND,31,13,final
15,2024-12-15,CLE,KC,7,21,final
15,2024-12-15,HOU,MIA,20,12,final
15,2024-12-15,ARI,NE,30,17,final
15,2024-12-15,JAX,NYJ,25,32,final
15,2024-12-15,PHI,PIT,27,13,final
15,2024-12-15,LAC,TB,17,40,final
15,2024-12-15,NO,WAS,19,20,final
15,2024-12-16,LV,ATL,9,15,final
15,2024-12-16,MIN,CHI,30,12,final
16,2024-12-19,LAC,DEN,34,27,final
16,2024-12-21,KC,HOU,27,19,final
16,2024-12-21,BAL,PIT,34,17,final
16,2024-12-22,CAR,ARI,36,30,final
16,2024-12-22,CIN,CLE,24,6,final
16,2024-12-22,CHI,DET,17,34,final
16,2024-12-22,LV,JAX,19,14,final
16,2024-12-22,NYJ,LA,9,19,final
16,2024-12-22,SEA,MIN,24,27,final
16,2024-12-22,BUF,NE,24,21,final
16,2024-12-22,ATL,NYG,34,7,final
16,2024-12-22,WAS,PHI,36,33,final
16,2024-12-22,MIA,SF,29,17,final
16,2024-12-22,DAL,TB,26,24,final
16,2024-12-22,IND,TEN,38,30,final
16,2024-12-23,GB,NO,34,0,final
17,2024-12-25,HOU,BAL,2,31,final
17,2024-12-25,PIT,KC,10,29,final
17,2024-12-26,CHI,SEA,3,6,final
17,2024-12-28,LA,ARI,13,9,final
17,2024-12-28,CIN,DEN,30,24,final
17,2024-12-28,NE,LAC,7,40,final
17,2024-12-29,WAS,ATL,30,24,final
17,2024-12-29,TB,CAR,48,14,final
17,2024-12-29,PHI,DAL,41,7,final
17,2024-12-29,MIN,GB,27,25,final
17,2024-12-29,NYG,IND,45,33,final
17,2024-12-29,NO,LV,10,25,final
17,2024-12-29,CLE,MIA,3,20,final
17,2024-12-29,BUF,NYJ,40,14,final
17,2024-12-29,JAX,TEN,20,13,final
17,2024-12-30,SF,DET,34,40,final
18,2025-01-04,PIT,CIN,17,19,final
18,2025-01-04,BAL,CLE,35,10,final
18,2025-01-05,NE,BUF,23,16,final
18,2025-01-05,ATL,CAR,38,44,final
18,2025-01-05,GB,CHI,22,24,final
18,2025-01-05,TEN,HOU,14,23,final
18,2025-01-05,IND,JAX,26,23,final
18,2025-01-05,DEN,KC,38,0,final
18,2025-01-05,LV,LAC,20,34,final
18,2025-01-05,NYJ,MIA,32,20,final
18,2025-01-05,DET,MIN,31,9,final
18,2025-01-05,TB,NO,27,19,final
18,2025-01-05,PHI,NYG,20,13,final
18,2025-01-05,LA,SEA,25,30,final
18,2025-01-05,ARI,SF,47,24,final
18,2025-01-05,DAL,WAS,19,23,final
