week,date,home_team,away_team,home_score,away_score,status
4,2019-09-30,PIT,CIN,27,3,final
5,2019-10-03,SEA,LA,30,29,final
5,2019-10-06,CIN,ARI,23,26,final
5,2019-10-06,HOU,ATL,53,32,final
5,2019-10-06,PIT,BAL,23,26,final
5,2019-10-06,TEN,BUF,7,14,final
5,2019-10-06,LV,CHI,24,21,final
5,2019-10-06,LAC,DEN,13,20,final
5,2019-10-06,DAL,GB,24,34,final
5,2019-10-06,KC,IND,13,19,final
5,2019-10-06,CAR,JAX,34,27,final
5,2019-10-06,NYG,MIN,10,28,final
5,2019-10-06,WAS,NE,7,33,final
5,2019-10-06,PHI,NYJ,31,6,final
5,2019-10-06,NO,TB,31,24,final
5,2019-10-07,SF,CLE,31,3,final
6,2019-10-10,NE,NYG,35,14,final
6,2019-10-13,ARI,ATL,34,33,final
6,2019-10-13,TB,CAR,26,37,final
6,2019-10-13,BAL,CIN,23,17,final
6,2019-10-13,NYJ,DAL,24,22,final
6,2019-10-13,KC,HOU,24,31,final
6,2019-10-13,JAX,NO,6,13,final
6,2019-10-13,MIN,PHI,38,20,final
6,2019-10-13,LAC,PIT,17,24,final
6,2019-10-13,CLE,SEA,28,32,final
6,2019-10-13,LA,SF,7,20,final
6,2019-10-13,DEN,TEN,16,0,final
6,2019-10-13,MIA,WAS,16,17,final
6,2019-10-14,GB,DET,23,22,final
7,2019-10-17,DEN,KC,6,30,final
7,2019-10-20,NYG,ARI,21,27,final
7,2019-10-20,SEA,BAL,16,30,final
7,2019-10-20,IND,HOU,30,23,final
7,2019-10-20,CIN,JAX,17,27,final
7,2019-10-20,TEN,LAC,23,20,final
7,2019-10-20,ATL,LA,10,37,final
7,2019-10-20,BUF,MIA,31,21,final
7,2019-10-20,DET,MIN,30,42,final
7,2019-10-20,CHI,NO,25,36,final
7,2019-10-20,GB,LV,42,24,final
7,2019-10-20,DAL,PHI,37,10,final
7,2019-10-20,WAS,SF,0,9,final
7,2019-10-21,NYJ,NE,0,33,final
8,2019-10-24,MIN,WAS,19,9,final
8,2019-10-27,NO,ARI,31,9,final
8,2019-10-27,SF,CAR,51,13,final
8,2019-10-27,LA,CIN,24,10,final
8,2019-10-27,NE,CLE,27,13,final
8,2019-10-27,IND,DEN,15,13,final
8,2019-10-27,KC,GB,24,31,final
8,2019-10-27,CHI,LAC,16,17,final
8,2019-10-27,DET,NYG,31,26,final
8,2019-10-27,JAX,NYJ,29,15,final
8,2019-10-27,HOU,LV,27,24,final
8,2019-10-27,BUF,PHI,13,31,final
8,2019-10-27,ATL,SEA,20,27,final
8,2019-10-27,TEN,TB,27,23,final
8,2019-10-28,PIT,MIA,27,14,final
9,2019-10-31,ARI,SF,25,28,final
9,2019-11-03,PHI,CHI,22,14,final
9,2019-11-03,DEN,CLE,24,19,final
9,2019-11-03,LV,DET,31,24,final
9,2019-11-03,LAC,GB,26,11,final
9,2019-11-03,JAX,HOU,3,26,final
9,2019-11-03,PIT,IND,26,24,final
9,2019-11-03,KC,MIN,26,23,final
9,2019-11-03,BAL,NE,37,20,final
9,2019-11-03,MIA,NYJ,26,18,final
9,2019-11-03,SEA,TB,40,34,final
9,2019-11-03,CAR,TEN,30,20,final
9,2019-11-03,BUF,WAS,24,9,final
9,2019-11-04,NYG,DAL,18,37,final
10,2019-11-07,LV,LAC,26,24,final
10,2019-11-10,TB,ARI,30,27,final
10,2019-11-10,NO,ATL,9,26,final
10,2019-11-10,CIN,BAL,13,49,final
10,2019-11-10,CLE,BUF,19,16,final
10,2019-11-10,GB,CAR,24,16,final
10,2019-11-10,CHI,DET,20,13,final
10,2019-11-10,TEN,KC,35,32,final
10,2019-11-10,PIT,LA,17,12,final
10,2019-11-10,IND,MIA,12,16,final
10,2019-11-10,DAL,MIN,24,28,final
10,2019-11-10,NYJ,NYG,34,27,final
10,2019-11-11,SF,SEA,24,27,final
11,2019-11-14,CLE,PIT,21,7,final
11,2019-11-17,SF,ARI,36,26,final
11,2019-11-17,CAR,ATL,3,29,final
11,2019-11-17,MIA,BUF,20,37,final
11,2019-11-17,LA,CHI,17,7,final
11,2019-11-17,LV,CIN,17,10,final
11,2019-11-17,DET,DAL,27,35,final
11,2019-11-17,MIN,DEN,27,23,final
11,2019-11-17,BAL,HOU,41,7,final
11,2019-11-17,IND,JAX,33,13,final
11,2019-11-17,PHI,NE,10,17,final
11,2019-11-17,TB,NO,17,34,final
11,2019-11-17,WAS,NYJ,17,34,final
11,2019-11-18,LAC,KC,17,24,final
12,2019-11-21,HOU,IND,20,17,final
12,2019-11-24,NO,CAR,34,31,final
12,2019-11-24,NE,DAL,13,9,final
12,2019-11-24,BUF,DEN,20,3,final
12,2019-11-24,WAS,DET,19,16,final
12,2019-11-24,SF,GB,37,8,final
12,2019-11-24,TEN,JAX,42,20,final
12,2019-11-24,CLE,MIA,41,24,final
12,2019-11-24,CHI,NYG,19,14,final
12,2019-11-24,NYJ,LV,34,3,final
12,2019-11-24,CIN,PIT,10,16,final
12,2019-11-24,PHI,SEA,9,17,final
12,2019-11-24,ATL,TB,22,35,final
12,2019-11-25,LA,BAL,6,45,final
13,2019-11-28,DAL,BUF,15,26,final
13,2019-11-28,DET,CHI,20,24,final
13,2019-11-28,ATL,NO,18,26,final
13,2019-12-01,PIT,CLE,20,13,final
13,2019-12-01,NYG,GB,13,31,final
13,2019-12-01,DEN,LAC,23,20,final
13,2019-12-01,ARI,LA,7,34,final
13,2019-12-01,HOU,NE,28,22,final
13,2019-12-01,CIN,NYJ,22,6,final
13,2019-12-01,KC,LV,40,9,final
13,2019-12-01,MIA,PHI,37,31,final
13,2019-12-01,BAL,SF,20,17,final
13,2019-12-01,JAX,TB,11,28,final
13,2019-12-01,IND,TEN,17,31,final
13,2019-12-01,CAR,WAS,21,29,final
13,2019-12-02,SEA,MIN,37,30,final
14,2019-12-05,CHI,DAL,31,24,final
14,2019-12-08,BUF,BAL,17,24,final
14,2019-12-08,ATL,CAR,40,20,final
14,2019-12-08,CLE,CIN,27,19,final
14,2019-12-08,HOU,DEN,24,38,final
14,2019-12-08,MIN,DET,20,7,final
14,2019-12-08,TB,IND,38,35,final
14,2019-12-08,NE,KC,16,23,final
14,2019-12-08,JAX,LAC,10,45,final
14,2019-12-08,NYJ,MIA,22,21,final
14,2019-12-08,ARI,PIT,17,23,final
14,2019-12-08,LA,SEA,28,12,final
14,2019-12-08,NO,SF,46,48,final
14,2019-12-08,LV,TEN,21,42,final
14,2019-12-08,GB,WAS,20,15,final
14,2019-12-09,PHI,NYG,23,17,final
15,2019-12-12,BAL,NYJ,42,21,final
15,2019-12-15,SF,ATL,22,29,final
15,2019-12-15,PIT,BUF,10,17,final
15,2019-12-15,GB,CHI,21,13,final
15,2019-12-15,ARI,CLE,38,24,final
15,2019-12-15,KC,DEN,23,3,final
15,2019-12-15,TEN,HOU,21,24,final
15,2019-12-15,LV,JAX,16,20,final
15,2019-12-15,DAL,LA,44,21,final
15,2019-12-15,NYG,MIA,36,20,final
15,2019-12-15,LAC,MIN,10,39,final
15,2019-12-15,CIN,NE,13,34,final
15,2019-12-15,WAS,PHI,27,37,final
15,2019-12-15,CAR,SEA,24,30,final
15,2019-12-15,DET,TB,17,38,final
15,2019-12-16,NO,IND,34,7,final
16,2019-12-21,NE,BUF,24,17,final
16,2019-12-21,TB,HOU,20,23,final
16,2019-12-21,SF,LA,34,31,final
16,2019-12-22,SEA,ARI,13,27,final
16,2019-12-22,CLE,BAL,15,31,final
16,2019-12-22,IND,CAR,38,6,final
16,2019-12-22,MIA,CIN,38,35,final
16,2019-12-22,PHI,DAL,17,9,final
16,2019-12-22,DEN,DET,27,17,final
16,2019-12-22,ATL,JAX,24,12,final
16,2019-12-22,CHI,KC,3,26,final
16,2019-12-22,TEN,NO,28,38,final
16,2019-12-22,WAS,NYG,35,41,final
16,2019-12-22,LAC,LV,17,24,final
16,2019-12-22,NYJ,PIT,16,10,final
16,2019-12-23,MIN,GB,10,23,final
17,2019-12-29,LA,ARI,31,24,final
17,2019-12-29,TB,ATL,22,28,final
17,2019-12-29,MIN,CHI,19,21,final
17,2019-12-29,CIN,CLE,33,23,final
17,2019-12-29,DET,GB,20,23,final
17,2019-12-29,JAX,IND,38,20,final
17,2019-12-29,KC,LAC,31,21,final
17,2019-12-29,NE,MIA,24,27,final
17,2019-12-29,CAR,NO,10,42,final
17,2019-12-29,BUF,NYJ,6,13,final
17,2019-12-29,DEN,LV,16,15,final
17,2019-12-29,NYG,PHI,17,34,final
17,2019-12-29,BAL,PIT,28,10,final
17,2019-12-29,SEA,SF,21,26,final
17,2019-12-29,HOU,TEN,14,35,final
17,2019-12-29,DAL,WAS,47,16,final
